Date,Rate,High (est),Low (est)
2004-08-30,1.20482,1.2187,1.1911
2004-08-27,1.20974,1.2247,1.195
2004-08-26,1.20859,1.2232,1.1942
2004-08-25,1.2103,1.2254,1.1954
2004-08-24,1.22002,1.2352,1.2051
2004-08-23,1.23348,1.2474,1.2197
2004-08-20,1.23571,1.2503,1.2213
2004-08-19,1.23429,1.2479,1.2208
2004-08-18,1.23547,1.2498,1.2213
2004-08-17,1.23628,1.2513,1.2214
2004-08-16,1.23254,0.0,0.0
2004-08-13,1.22437,0.0,0.0
2004-08-12,1.22247,1.2361,1.209
2004-08-11,1.225,1.2401,1.2101
2004-08-10,1.22747,1.242,1.2131
2004-08-09,1.21941,0.0,0.0
2004-08-06,1.20547,1.2205,1.1906
2004-08-05,1.20482,0.0,0.0
2004-08-04,1.20451,1.2191,1.1901
2004-08-03,1.20439,1.219,1.19
2004-08-02,1.20538,1.2201,1.1908
2004-07-30,1.20357,1.2183,1.189
2004-07-29,1.20468,0.0,0.0
2004-07-28,1.20866,1.2225,1.195
2004-07-27,1.21351,1.2281,1.1991
2004-07-26,1.21623,0.0,0.0
2004-07-23,1.22536,0.0,0.0
2004-07-22,1.22817,1.2431,1.2134
2004-07-21,1.23718,0.0,0.0
2004-07-20,1.24384,0.0,0.0
2004-07-19,1.24057,1.2553,1.226
2004-07-16,1.2363,0.0,0.0
2004-07-15,1.23648,1.2508,1.2223
2004-07-14,1.23568,1.2499,1.2216
2004-07-13,1.24102,0.0,0.0
2004-07-12,1.24028,0.0,0.0
2004-07-09,1.23821,1.2522,1.2244
2004-07-08,1.23384,1.2492,1.2187
2004-07-07,1.2288,1.2429,1.2148
2004-07-06,1.22974,0.0,0.0
2004-07-05,1.22659,1.2418,1.2115
2004-07-02,1.21791,0.0,0.0
2004-07-01,1.21549,1.2298,1.2013
2004-06-30,1.21204,1.2268,1.1974
2004-06-29,1.21833,1.233,1.2039
2004-06-28,1.21722,0.0,0.0
2004-06-25,1.21368,0.0,0.0
2004-06-24,1.20934,1.2233,1.1956
2004-06-23,1.21058,1.2243,1.197
2004-06-22,1.21235,0.0,0.0
2004-06-21,1.21092,1.226,1.1961
2004-06-18,1.20375,0.0,0.0
2004-06-17,1.20686,0.0,0.0
2004-06-16,1.213,1.2281,1.1981
2004-06-15,1.20543,1.22,1.1911
2004-06-14,1.20615,0.0,0.0
2004-06-11,1.20895,1.224,1.1941
2004-06-10,1.21306,0.0,0.0
2004-06-09,1.22842,1.2433,1.2137
2004-06-08,1.23045,0.0,0.0
2004-06-07,1.22604,0.0,0.0
2004-06-04,1.22193,0.0,0.0
2004-06-03,1.22258,0.0,0.0
2004-06-02,1.2223,1.2372,1.2076
2004-06-01,1.22082,0.0,0.0
2004-05-31,1.22508,1.2395,1.2108
2004-05-28,1.22102,1.2359,1.2063
2004-05-27,1.21021,0.0,0.0
2004-05-26,1.20666,1.2215,1.192
2004-05-25,1.19998,1.2133,1.1868
2004-05-24,1.19613,0.0,0.0
2004-05-21,1.19663,0.0,0.0
2004-05-20,1.19893,1.2136,1.1844
2004-05-19,1.19765,0.0,0.0
2004-05-18,1.19701,0.0,0.0
2004-05-17,1.18632,0.0,0.0
2004-05-14,1.18522,0.0,0.0
2004-05-13,1.18871,0.0,0.0
2004-05-12,1.18619,1.1999,1.1726
2004-05-11,1.1861,1.1993,1.173
2004-05-10,1.19484,1.208,1.1818
2004-05-07,1.21102,0.0,0.0
2004-05-06,1.21402,1.229,1.1992
2004-05-05,1.2034,1.2168,1.1902
2004-05-04,1.19663,0.0,0.0
2004-05-03,1.19984,1.2144,1.1854
2004-04-30,1.19289,1.2074,1.1786
2004-04-29,1.1874,1.201,1.174
2004-04-28,1.1914,0.0,0.0
2004-04-27,1.18555,1.2003,1.171
2004-04-26,1.18537,1.1995,1.1714
2004-04-23,1.18815,1.2028,1.1736
2004-04-22,1.18448,0.0,0.0
2004-04-21,1.19186,1.2064,1.1775
2004-04-20,1.20179,1.216,1.1878
2004-04-19,1.20012,1.2139,1.1865
2004-04-16,1.19725,0.0,0.0
2004-04-15,1.19589,0.0,0.0
2004-04-14,1.19919,1.2132,1.1854
2004-04-13,1.20782,1.2222,1.1936
2004-04-12,1.20868,1.2221,1.1954
2004-04-09,1.21135,1.2252,1.1977
2004-04-08,1.21391,0.0,0.0
2004-04-07,1.20634,1.2198,1.1931
2004-04-06,1.20561,1.219,1.1923
2004-04-05,1.22125,0.0,0.0
2004-04-02,1.23348,1.2477,1.2194
2004-04-01,1.22579,1.2411,1.2107
2004-03-31,1.21635,0.0,0.0
2004-03-30,1.21351,0.0,0.0
2004-03-29,1.2127,1.2275,1.1981
2004-03-26,1.21352,1.2286,1.1986
2004-03-25,1.22087,0.0,0.0
2004-03-24,1.23305,1.2467,1.2196
2004-03-23,1.23148,1.2461,1.2171
2004-03-22,1.23261,0.0,0.0
2004-03-19,1.23329,1.247,1.2197
2004-03-18,1.22475,0.0,0.0
2004-03-17,1.22668,1.2417,1.2118
2004-03-16,1.2259,1.2405,1.2115
2004-03-15,1.22726,1.2423,1.2124
2004-03-12,1.23057,1.2459,1.2154
2004-03-11,1.22709,0.0,0.0
2004-03-10,1.2349,1.249,1.221
2004-03-09,1.23993,0.0,0.0
2004-03-08,1.23094,0.0,0.0
2004-03-05,1.21942,0.0,0.0
2004-03-04,1.22059,0.0,0.0
2004-03-03,1.23062,0.0,0.0
2004-03-02,1.24619,0.0,0.0
2004-03-01,1.24704,1.2619,1.2324
2004-02-27,1.24576,0.0,0.0
2004-02-26,1.2564,1.2715,1.2415
2004-02-25,1.26344,0.0,0.0
2004-02-24,1.25364,0.0,0.0
2004-02-23,1.25796,1.2732,1.2429
2004-02-20,1.26916,1.2841,1.2544
2004-02-19,1.27286,1.2871,1.2588
2004-02-18,1.28111,0.0,0.0
2004-02-17,1.27626,0.0,0.0
2004-02-16,1.27696,1.2926,1.2615
2004-02-13,1.28131,0.0,0.0
2004-02-12,1.27798,1.2931,1.2631
2004-02-11,1.26938,1.2838,1.2551
2004-02-10,1.26628,0.0,0.0
2004-02-09,1.25976,1.2753,1.2444
2004-02-06,1.2538,1.2686,1.2392
2004-02-05,1.25318,0.0,0.0
2004-02-04,1.24964,1.2651,1.2343
2004-02-03,1.24429,0.0,0.0
2004-02-02,1.24447,0.0,0.0
2004-01-30,1.24435,0.0,0.0
2004-01-29,1.25446,1.2694,1.2397
2004-01-28,1.25751,0.0,0.0
2004-01-27,1.25124,1.2658,1.2368
2004-01-26,1.26311,0.0,0.0
2004-01-23,1.26797,0.0,0.0
2004-01-22,1.2612,1.2757,1.2469
2004-01-21,1.24984,1.2652,1.2346
2004-01-20,1.22818,0.0,0.0
2004-01-19,1.23223,0.0,0.0
2004-01-16,1.25973,1.2753,1.2443
2004-01-15,1.26953,1.2839,1.2553
2004-01-14,1.27581,0.0,0.0
2004-01-13,1.27764,1.2934,1.2621
2004-01-12,1.2807,0.0,0.0
2004-01-09,1.27186,1.286,1.2579
2004-01-08,1.26772,0.0,0.0
2004-01-07,1.27097,1.2864,1.2557
2004-01-06,1.26311,1.2783,1.2481
2004-01-05,1.25706,1.2727,1.2416
2004-01-02,1.25575,0.0,0.0
2004-01-01,1.25695,0.0,0.0
2003-12-31,1.25277,0.0,0.0
2003-12-30,1.24673,0.0,0.0
2003-12-29,1.24431,0.0,0.0
2003-12-26,1.24514,1.2602,1.2303
2003-12-25,1.24289,0.0,0.0
2003-12-24,1.23961,1.2536,1.2258
2003-12-23,1.24048,1.2555,1.2257
2003-12-22,1.24187,0.0,0.0
2003-12-19,1.2423,0.0,0.0
2003-12-18,1.23743,1.2514,1.2236
2003-12-17,1.2318,0.0,0.0
2003-12-16,1.22954,1.244,1.2152
2003-12-15,1.22479,1.2393,1.2104
2003-12-12,1.22118,0.0,0.0
2003-12-11,1.22303,1.2367,1.2095
2003-12-10,1.2245,0.0,0.0
2003-12-09,1.22061,0.0,0.0
2003-12-08,1.21333,1.2282,1.1987
2003-12-05,1.20896,0.0,0.0
2003-12-04,1.21008,1.2238,1.1965
2003-12-03,1.2041,1.2188,1.1896
2003-12-02,1.19776,0.0,0.0
2003-12-01,1.19523,0.0,0.0
2003-11-28,1.19214,0.0,0.0
2003-11-27,1.18803,0.0,0.0
2003-11-26,1.17774,1.192,1.1636
2003-11-25,1.18116,0.0,0.0
2003-11-24,1.18968,1.203,1.1765
2003-11-21,1.19027,1.2041,1.1766
2003-11-20,1.19078,1.2053,1.1765
2003-11-19,1.18797,1.2024,1.1737
2003-11-18,1.17678,0.0,0.0
2003-11-17,1.17661,1.19,1.1634
2003-11-14,1.16972,1.1834,1.1562
2003-11-13,1.15926,1.1735,1.1452
2003-11-12,1.15024,1.1645,1.1361
2003-11-11,1.14998,1.1632,1.1369
2003-11-10,1.14756,1.1616,1.1337
2003-11-07,1.14199,0.0,0.0
2003-11-06,1.14568,1.1593,1.1322
2003-11-05,1.14744,0.0,0.0
2003-11-04,1.15,1.164,1.1362
2003-11-03,1.16081,1.1739,1.1479
2003-10-31,1.16459,1.1784,1.1509
2003-10-30,1.16658,0.0,0.0
2003-10-29,1.16985,0.0,0.0
2003-10-28,1.17538,1.1899,1.161
2003-10-27,1.17719,1.1918,1.1627
2003-10-24,1.179,1.1921,1.1661
